-131.870549	-168.293939	-28.784649	-121.784192	-44.021958	-97.891206	-51.094878	-41.863673	
-136.041481	-168.511568	-28.133396	-121.853618	-43.896656	-98.354777	-50.962996	-42.134505	
-140.591513	-168.502707	-27.819013	-122.279832	-44.613537	-97.956777	-51.601770	-42.461559	
-140.783437	-167.881435	-27.771930	-121.838442	-44.315952	-98.078980	-51.145260	-42.426372	
-141.205391	-168.115447	-28.276433	-122.392969	-44.439936	-98.325654	-50.804880	-42.442636	
-142.242256	-168.478371	-28.579502	-122.458561	-44.513944	-98.878203	-51.015062	-42.548094	
-141.438481	-166.207219	-29.893121	-122.427352	-44.934108	-98.475763	-50.715214	-42.472317	
-141.797981	-167.521609	-28.668216	-122.386615	-44.698697	-98.802592	-51.122987	-42.521476	
-136.233166	-164.115098	-30.653473	-120.219441	-43.323817	-99.337424	-48.924080	-41.903874	
-130.093176	-160.958301	-37.791886	-114.760951	-41.961239	-99.090598	-47.413900	-41.785605	
-124.118051	-154.206920	-52.361778	-104.540178	-40.192663	-96.319060	-48.050038	-42.240395	
-133.479198	-164.545374	-79.920232	-95.438915	-40.611761	-95.728169	-55.605737	-44.634766	
-153.488249	-195.423098	-115.128652	-84.707449	-43.226964	-94.889176	-65.553171	-48.569587	
-176.810733	-153.419720	-121.502185	-57.084449	-41.390038	-75.112053	-54.341728	-47.769376	
-168.096725	-94.979588	-114.336192	-41.114654	-43.040444	-65.915552	-45.210585	-45.084371	
-137.810759	-64.614791	-132.255753	-38.624058	-44.291918	-66.442949	-51.589564	-42.269683	
-147.968812	-83.467816	-132.946823	-38.871905	-46.182900	-72.433205	-49.497577	-43.699390	
-132.790927	-76.415894	-135.240030	-35.934771	-47.016292	-71.955716	-47.985931	-42.686650	
-129.958232	-79.446636	-138.693571	-34.993038	-47.647372	-71.018583	-48.327367	-42.692458	
-129.907628	-74.149502	-139.150974	-34.712138	-48.154562	-68.901941	-50.119685	-42.315935	
-217.836667	-220.846189	-211.619739	-43.410350	-73.198186	-97.650089	-81.458478	-54.361377	
-144.090326	-142.369879	-156.504424	-37.868813	-46.695999	-68.497422	-54.670297	-48.268883	
-214.295483	-211.696624	-209.216546	-42.604550	-72.468226	-97.722739	-80.403274	-53.979509	
-132.913950	-119.479341	-147.838731	-36.073492	-45.491155	-65.477622	-51.545642	-45.977539	
-223.728767	-225.532279	-216.328354	-43.912303	-74.770050	-98.346680	-82.545275	-54.983648	
-220.876075	-220.934346	-215.785748	-43.549908	-74.648418	-100.126878	-82.032788	-54.716317	
-222.763373	-222.919860	-219.357924	-43.942925	-76.403186	-102.413662	-82.869917	-55.041811	
-139.237320	-82.383120	-135.172134	-37.698807	-47.244181	-74.283693	-47.650564	-43.808072	
-123.295188	-71.101591	-138.437331	-35.254553	-46.071430	-64.173171	-47.723739	-42.513223	
-140.418464	-57.594406	-136.443995	-40.369258	-47.028755	-64.720823	-48.180378	-45.314624	
-123.390668	-32.348596	-135.292435	-35.932365	-44.568061	-69.349110	-51.992763	-40.512145	
-121.559713	-34.132470	-134.413182	-35.637997	-44.311239	-66.489959	-50.146090	-40.617977	
-119.661047	-33.158590	-134.601133	-34.614428	-44.154884	-65.997906	-50.343787	-39.867804	
-119.116482	-35.472366	-134.896445	-34.305329	-44.406060	-65.182431	-49.918652	-39.714691	
-119.077489	-33.717280	-135.329011	-34.271061	-44.531103	-65.844800	-50.692901	-39.568653	
-118.296373	-34.659162	-135.405770	-34.163182	-43.560249	-66.487688	-50.117487	-39.584550	
-121.141953	-30.322879	-136.959905	-34.985589	-44.097351	-70.375218	-53.443847	-40.094656	
-119.930127	-29.174378	-136.786095	-34.999358	-43.668301	-69.951994	-52.474098	-39.909299	
-118.254972	-29.896438	-136.170017	-34.585265	-43.820941	-68.202365	-51.816998	-39.545177	
-118.469398	-30.724092	-136.874928	-34.232645	-43.939254	-68.532389	-52.278362	-39.574681	
-117.603295	-31.143691	-137.001589	-34.575735	-43.441203	-68.755354	-51.563724	-39.584001	
-117.300843	-30.940212	-136.648694	-34.418158	-43.578265	-67.675921	-51.195217	-39.485776	
-117.006665	-31.486383	-137.280161	-34.922485	-43.602966	-67.864167	-51.153566	-39.626910	
-119.095310	-29.292576	-138.494214	-35.746347	-43.533810	-71.624389	-52.815516	-40.166497	
-118.557220	-31.413909	-137.686697	-34.631719	-43.032273	-69.978652	-52.124328	-39.612962	
-121.125503	-32.235923	-138.506929	-34.925805	-43.990584	-71.502249	-54.340658	-40.284888	
-156.682597	-79.145038	-137.972422	-39.565549	-42.237662	-69.898565	-48.016387	-44.835374	
-132.595162	-57.749816	-149.043851	-39.591943	-45.415991	-82.214921	-56.156130	-43.404576	
-141.630745	-59.566109	-160.944122	-56.706655	-41.092015	-95.855215	-50.560435	-42.326113	
-181.551780	-110.699716	-194.873611	-80.012628	-41.215186	-125.100885	-61.456171	-47.911886	
-238.616297	-210.905417	-235.398611	-109.159044	-45.624133	-146.754257	-70.424891	-54.564033	
-209.105622	-79.678111	-254.691529	-150.663929	-42.059181	-135.018775	-62.497246	-51.279964	
-211.013683	-83.028325	-255.319857	-150.606032	-42.142211	-135.791636	-62.793784	-51.509049	
-213.439275	-90.063265	-256.240857	-151.571523	-42.403010	-136.836661	-63.766422	-51.857099	
-211.403224	-82.000964	-255.209889	-149.974875	-42.256743	-136.069454	-62.515344	-51.501932	
-212.198446	-84.018203	-255.762908	-150.874154	-42.320017	-136.558746	-63.024185	-51.648355	
-204.661379	-35.525032	-257.512363	-154.465957	-46.333151	-136.072778	-59.880424	-50.852481	
-203.672632	-35.180909	-257.598065	-154.229970	-45.665080	-135.552123	-59.928261	-50.678967	
-203.506781	-34.477291	-256.781137	-153.969045	-45.985107	-134.892362	-59.569171	-50.500357	
-203.373594	-34.125107	-256.683465	-152.761306	-46.047889	-134.847478	-59.047354	-50.468933	
-204.209757	-34.314688	-257.082712	-153.276751	-45.990349	-135.201135	-59.514371	-50.542854	
-204.081498	-34.273293	-256.935663	-152.193924	-46.480943	-135.197271	-59.018097	-50.548665	
-204.389032	-34.373788	-256.729389	-153.093335	-45.848141	-135.106968	-59.217780	-50.511575	
-205.734421	-35.248332	-257.877948	-152.843656	-47.627608	-136.443539	-59.599735	-50.854388	
-204.071536	-34.035627	-256.418280	-153.146405	-46.468731	-134.905749	-59.082493	-50.478038	
-203.732944	-34.007753	-256.407692	-152.818713	-46.499887	-134.761570	-58.993744	-50.447283	
-202.931576	-33.838726	-256.206620	-152.253715	-46.077679	-134.270045	-58.793429	-50.315656	
-203.396247	-34.219589	-256.119701	-153.146634	-45.459830	-134.232607	-59.050847	-50.298104	
-202.529316	-33.816571	-255.667598	-152.320264	-45.926106	-133.804619	-58.565478	-50.204894	
-203.478103	-34.166367	-256.377633	-152.926198	-45.982124	-134.426792	-59.154563	-50.358120	
-216.451406	-106.752932	-214.502920	-136.947064	-45.387802	-126.020552	-58.757462	-49.692573	
-288.985444	-321.106309	-243.216741	-184.452523	-73.390556	-140.674358	-45.216961	-59.210199	
-271.907742	-299.542435	-239.072862	-189.771453	-78.615237	-134.788334	-44.791473	-58.551191	
-324.671683	-381.162641	-290.109532	-229.121310	-112.120602	-206.282919	-46.630125	-64.008802	
-250.848041	-290.134460	-194.673453	-164.605460	-73.612195	-133.443182	-40.946588	-55.839395	
-216.808252	-245.520060	-143.230459	-136.738728	-58.268743	-111.226703	-42.084566	-52.439974	
-152.679023	-160.516220	-66.084513	-119.919186	-45.334922	-101.973576	-42.655648	-45.433400	
-129.443400	-154.215111	-31.106455	-115.108294	-44.164769	-96.707516	-45.772265	-41.593348	
-127.701556	-159.899263	-31.214739	-116.046413	-42.754732	-99.429038	-47.809651	-41.743373	
-127.874525	-158.766189	-28.843410	-116.557795	-43.216992	-97.789057	-46.448912	-41.420805	
-127.594929	-158.567717	-28.666558	-116.264242	-43.053757	-97.372660	-46.459084	-41.207695	
-123.201632	-155.855836	-27.916694	-115.390201	-42.820615	-97.044828	-45.618802	-40.906416	
-123.326748	-154.886060	-27.483651	-114.742695	-42.943908	-96.635992	-46.520940	-40.815747	
-124.586359	-156.241429	-28.273766	-115.492611	-43.396974	-96.942156	-47.481669	-41.156795	
-125.220785	-154.960227	-28.365642	-115.558219	-43.890338	-96.553946	-46.903967	-41.285003	
-123.253707	-155.343480	-27.692772	-115.583564	-43.343892	-96.461992	-46.293259	-40.841177	
-124.307174	-155.271456	-27.801656	-115.613138	-43.565206	-96.516885	-46.369315	-40.994088	
-121.572797	-156.201425	-27.905508	-115.804278	-43.149377	-96.599283	-46.348794	-40.734695	
-122.295615	-156.554633	-27.691916	-115.981422	-42.876472	-97.031704	-46.088951	-40.715870	
-123.101298	-155.434520	-27.485808	-114.878883	-42.440453	-96.968077	-46.328260	-40.562188	
-123.286449	-156.058156	-27.772499	-114.577927	-42.315012	-96.961665	-46.616818	-40.610593	
-124.349090	-155.293366	-27.236342	-115.026728	-42.841778	-96.975799	-46.738289	-40.769002	
-123.866471	-155.565603	-27.295979	-114.813502	-42.706073	-96.811221	-46.800870	-40.672905	
-123.842990	-154.181502	-27.662146	-113.916225	-42.544547	-96.367859	-46.196256	-40.659494	
-122.754791	-155.179355	-27.653154	-114.254275	-42.571497	-96.416773	-46.614588	-40.674401	
-122.914566	-155.208293	-28.523039	-115.265158	-43.524595	-96.076490	-46.524368	-40.770284	
-124.714393	-154.799380	-27.962575	-114.903609	-43.197194	-96.254405	-46.708647	-40.660786	
-124.291630	-155.032152	-28.644047	-114.297379	-42.841670	-96.127960	-46.746213	-40.597869	
-124.264428	-155.362829	-28.678507	-115.251075	-43.608786	-96.268804	-47.025669	-40.798944	
-124.350066	-156.281011	-27.566089	-115.500938	-43.107455	-96.864746	-47.009755	-40.693273	
-123.346454	-156.026931	-28.729443	-114.528237	-43.023633	-96.164101	-47.060188	-40.704417	
-124.914810	-155.639644	-28.989906	-114.638090	-43.502333	-96.051586	-47.552910	-40.864407	
-125.416955	-156.132928	-28.978030	-114.401769	-43.249057	-96.000157	-47.925546	-40.856223	
-125.847226	-155.489847	-27.737290	-114.493397	-42.982391	-96.537664	-47.414746	-40.825070	
-124.906109	-155.649002	-28.065848	-114.882065	-43.227621	-96.315106	-47.314622	-40.759783	
-123.321964	-155.700059	-28.326555	-114.399805	-42.710625	-96.167209	-46.755824	-40.599244	
-123.878763	-155.071827	-29.575148	-114.329462	-42.708196	-96.124858	-46.031553	-40.581509	
-125.088537	-155.797463	-30.151978	-113.451264	-42.235504	-96.125530	-46.493727	-40.754756	
-124.096145	-155.433901	-30.387973	-113.111173	-41.942911	-96.242490	-45.869648	-40.740024	
-125.234743	-154.440363	-30.195797	-112.520189	-41.911043	-96.419012	-45.490836	-40.802517	
-125.489410	-154.432857	-34.769714	-110.732390	-41.456983	-95.304143	-44.568489	-41.267540	
-149.122897	-159.383634	-89.761293	-110.355494	-46.987964	-87.302730	-40.175590	-46.033968	
-184.397399	-182.760180	-144.826921	-118.723546	-59.910543	-77.185710	-40.162236	-50.250473	
-160.527825	-164.643625	-151.898323	-129.216292	-69.829814	-57.826143	-42.450195	-49.028713	
-128.959644	-191.208501	-183.461048	-149.132817	-78.872823	-42.305561	-55.412086	-48.339430	
-69.425400	-154.764333	-173.938921	-143.875458	-79.909702	-38.836250	-52.566022	-45.314039	
-39.977164	-146.242461	-154.852630	-130.928423	-77.322936	-41.089081	-52.873747	-42.499812	
