-64.987147	-194.499942	-35.267424	-54.465649	-32.534572	-59.014073	-138.843839	-28.130168	-54.011395	-32.743335	-33.317142	
-53.400475	-201.086533	-34.926974	-45.730825	-29.610190	-60.733366	-127.020053	-27.517426	-49.925975	-33.187167	-30.634198	
-66.465692	-192.373882	-37.398842	-42.947813	-28.842227	-62.958700	-109.837023	-28.722733	-47.368525	-33.559038	-30.379916	
-68.831823	-193.082335	-40.918630	-42.224453	-28.967836	-64.944851	-107.807761	-30.895143	-46.276385	-34.056562	-30.326581	
-81.723505	-182.253612	-46.785298	-39.408070	-30.459719	-70.563209	-97.656490	-37.364298	-46.028458	-35.697613	-31.557995	
-82.585011	-209.471154	-44.654040	-40.865263	-29.050093	-70.622286	-104.838572	-33.892827	-45.960733	-35.385030	-31.331746	
-57.682472	-231.008759	-37.502429	-42.070885	-27.913732	-67.541286	-130.413113	-29.396968	-49.998184	-33.997603	-30.134870	
-57.695834	-268.108053	-33.602450	-45.023118	-28.685796	-66.645079	-155.518533	-28.419348	-52.646799	-33.297404	-29.676101	
-50.253348	-309.933146	-29.869817	-48.060447	-32.710326	-68.274542	-204.633225	-31.893452	-59.667719	-32.692261	-29.748203	
-43.836176	-319.374412	-28.994918	-46.642243	-34.053834	-68.753010	-221.918591	-33.448598	-63.454086	-32.900585	-29.803360	
-44.452287	-330.717867	-28.129357	-45.971068	-35.685880	-69.676337	-235.412546	-36.602198	-66.544874	-33.103305	-30.118585	
-38.092500	-340.466078	-27.575024	-44.786169	-38.155888	-70.748824	-259.379265	-39.777738	-71.095675	-33.367424	-30.291364	
-35.566090	-338.458823	-27.616842	-44.029767	-38.271759	-71.179820	-260.491700	-40.955434	-71.676258	-33.711911	-30.455385	
-45.761588	-353.718512	-27.436231	-45.118021	-39.951674	-72.473562	-264.972076	-44.097863	-72.214940	-33.704177	-31.016058	
-40.507119	-348.126293	-27.387355	-44.758021	-39.417453	-71.957731	-265.253892	-42.871382	-72.266772	-33.637378	-30.753113	
-38.480667	-344.701583	-27.604161	-44.421771	-39.091601	-71.942878	-263.007207	-42.528935	-71.872811	-33.832858	-30.796258	
-337.646986	-205.096684	-60.568960	-87.681023	-49.555008	-72.584920	-176.509016	-29.669540	-67.272451	-33.285671	-38.009335	
-1233.720553	-219.835668	-147.785036	-109.811255	-62.522053	-73.181017	-124.214359	-38.798805	-71.290148	-34.911860	-40.175438	
-1778.828835	-402.995438	-198.861157	-139.206180	-115.104950	-96.909586	-208.046899	-83.152182	-74.185349	-36.966080	-42.587155	
-2022.367422	-509.093839	-217.216863	-148.744617	-160.380880	-111.799133	-303.392649	-129.882386	-77.511836	-37.027746	-43.400281	
-2163.945453	-389.717550	-232.647261	-134.318430	-109.625357	-101.537546	-181.536251	-118.227147	-66.341595	-36.226529	-41.706376	
-3225.201580	-427.598892	-372.734832	-139.308066	-146.850317	-95.288618	-169.768965	-160.712614	-60.669279	-35.561276	-42.199143	
-2514.418920	-471.889574	-273.528008	-146.280628	-147.028632	-106.744119	-230.543493	-144.153453	-69.605636	-35.712981	-42.840288	
-2263.193104	-518.016824	-241.330483	-145.942229	-160.669192	-110.048122	-281.513903	-143.695946	-71.363010	-35.966428	-43.137053	
-1784.031753	-346.724369	-199.274753	-138.450019	-93.751533	-93.734186	-164.692185	-72.937016	-74.829354	-36.633807	-42.390590	
-1647.559782	-294.462849	-189.654922	-132.347560	-81.777779	-86.323840	-143.376367	-55.239140	-76.731310	-36.737972	-42.029204	
-1425.540476	-239.462839	-168.450049	-113.834330	-64.891889	-73.975692	-110.412896	-39.507045	-69.383628	-35.942893	-40.760323	
-1063.283062	-152.861369	-127.154394	-92.089819	-47.091802	-63.666805	-112.473916	-36.496478	-71.886011	-34.157683	-39.009323	
-820.225466	-115.289732	-101.872451	-75.630833	-37.875120	-54.320488	-101.952287	-37.105505	-69.785311	-33.421667	-37.791013	
-108.968844	-196.245851	-32.256558	-56.036673	-33.581113	-64.127460	-225.095276	-42.220435	-73.523476	-31.574671	-34.007122	
-35.099540	-248.414031	-27.848303	-52.070090	-37.866187	-72.155755	-306.583792	-52.684468	-85.907497	-31.586327	-32.859947	
-33.426602	-273.798098	-29.338010	-50.440976	-41.894283	-76.718071	-350.021500	-64.883294	-94.847648	-31.884146	-32.857245	
-32.183430	-294.582706	-29.575362	-48.772671	-45.616198	-78.946120	-372.749883	-72.300434	-98.146968	-32.009799	-32.553680	
-31.882304	-303.721281	-29.472863	-47.621530	-47.794446	-79.802102	-385.350182	-75.946332	-100.403750	-32.073276	-32.355034	
-39.890076	-344.822449	-30.138706	-47.037970	-63.898034	-88.127845	-466.029997	-103.086743	-114.090436	-32.166224	-33.275389	
-34.048129	-302.181051	-28.836840	-46.445770	-52.453126	-81.105034	-413.916717	-86.475204	-106.206994	-31.926058	-32.464277	
-53.778586	-199.774879	-27.252917	-46.165243	-33.110348	-62.569757	-253.450751	-51.000951	-81.462987	-31.650105	-32.136210	
-105.953680	-141.541930	-32.245146	-42.256208	-27.563327	-54.473026	-137.248694	-31.406293	-61.335951	-31.763120	-31.549312	
-77.797548	-159.755758	-30.681802	-37.658470	-28.550437	-59.272711	-144.194733	-30.948061	-61.493600	-32.200505	-30.207256	
-26.084507	-234.508094	-29.104903	-37.304778	-31.275291	-67.680280	-195.096398	-38.098873	-67.143121	-34.202196	-29.390708	
-22.734972	-237.426430	-29.901730	-38.438576	-31.935018	-66.063060	-207.107817	-37.628835	-67.881686	-34.162523	-29.135693	
-24.150232	-220.027310	-29.772709	-37.525933	-30.992626	-65.761317	-191.573398	-37.433147	-66.678797	-33.986731	-29.301363	
-23.739311	-218.838349	-29.823542	-36.463173	-31.644903	-66.252244	-200.836456	-38.865016	-69.590101	-34.121268	-29.394002	
-22.505569	-236.274338	-29.447326	-35.973369	-33.695889	-67.274592	-231.849724	-41.739778	-75.936058	-34.327309	-29.425956	
-22.619101	-247.269993	-29.235099	-35.788446	-34.619681	-68.459056	-241.212993	-43.465941	-77.705910	-34.585325	-29.520057	
-22.716035	-259.637873	-29.181765	-35.769450	-35.714988	-70.213353	-248.417902	-46.505191	-78.543407	-35.093207	-29.680023	
-24.108254	-280.236135	-29.120798	-35.768460	-37.621184	-74.319487	-256.915942	-52.488121	-80.044732	-36.077212	-30.447781	
-25.487861	-291.439717	-28.899567	-36.246379	-37.606967	-75.241308	-255.339489	-51.544193	-79.412099	-36.142105	-30.738431	
-27.521012	-314.675840	-28.279943	-37.136935	-39.336692	-75.211862	-271.407733	-51.443525	-81.330693	-35.912695	-30.899301	
-27.299813	-316.917948	-28.261664	-36.987609	-40.056279	-74.767728	-278.742730	-51.542172	-82.811800	-35.849087	-30.859667	
-30.391346	-331.002838	-28.040768	-37.634142	-41.174498	-75.448414	-283.918109	-52.251171	-83.305074	-35.893982	-31.205655	
-30.385986	-335.729152	-28.232217	-37.908061	-42.121848	-75.564972	-289.351056	-53.104337	-83.521745	-36.076445	-31.330229	
-28.810116	-332.749280	-28.149430	-37.615343	-42.337998	-74.502279	-295.337968	-52.329296	-84.869184	-35.773238	-31.051970	
-28.930775	-328.284883	-28.492227	-38.345209	-40.309702	-73.169988	-281.297371	-47.501395	-81.310816	-35.437888	-30.847217	
-28.867246	-327.398013	-28.552450	-37.848597	-40.764253	-73.450512	-285.181373	-48.442539	-82.958418	-35.564306	-30.963029	
-29.086941	-326.742232	-28.813961	-37.736393	-40.794115	-73.693678	-284.227164	-48.551742	-82.993193	-35.758127	-31.106693	
-29.151898	-325.755463	-29.441199	-37.030621	-42.155092	-75.595094	-288.328909	-52.847417	-84.572643	-36.758333	-31.609303	
-28.973162	-324.624484	-29.359841	-36.649332	-42.632251	-76.226373	-291.254231	-54.702681	-85.788529	-36.935053	-31.685114	
-29.704222	-328.435651	-29.075345	-36.412692	-43.639425	-77.086947	-297.591128	-57.096354	-87.655203	-37.067802	-31.841645	
-30.472482	-337.814566	-28.813090	-36.373562	-46.176048	-78.846376	-311.071805	-63.120474	-89.879327	-37.569838	-32.084700	
-32.837426	-345.366215	-28.904488	-36.915669	-46.482603	-79.556382	-309.095331	-63.134326	-89.034015	-37.791716	-32.380176	
-39.267358	-360.148919	-28.807278	-38.627686	-46.459891	-80.049152	-301.923647	-61.751613	-85.699882	-37.681535	-32.721667	
-37.866956	-358.103943	-28.838458	-38.288833	-46.622394	-80.086562	-304.076255	-62.313970	-86.458836	-37.762922	-32.684331	
-43.182567	-374.148067	-28.187545	-39.126167	-48.827607	-79.039794	-318.180277	-62.373081	-88.006633	-37.082827	-32.683970	
-41.345844	-373.452018	-27.957611	-39.169075	-48.905438	-78.416904	-321.199242	-62.002995	-88.044256	-36.771633	-32.460825	
-41.191257	-375.153076	-27.891088	-38.901744	-49.956306	-79.207018	-326.870100	-64.628757	-89.432280	-37.007636	-32.572323	
-44.115605	-377.208836	-28.105951	-39.667008	-49.045566	-78.586951	-319.069264	-61.720955	-87.121459	-36.837991	-32.619222	
-53.990882	-391.725547	-27.800124	-41.425535	-50.399511	-77.877834	-322.693872	-60.985707	-85.895428	-36.060954	-32.693445	
-58.826437	-398.567146	-27.738838	-42.070037	-51.659305	-78.239017	-326.867846	-62.454073	-85.998932	-35.947994	-32.843916	
-60.200538	-400.237247	-27.660445	-42.097303	-52.057100	-78.799406	-328.025571	-63.912727	-86.397467	-36.024720	-32.935775	
-47.615663	-383.502703	-27.451291	-40.821414	-49.015029	-77.023222	-320.887194	-59.342881	-86.179002	-35.705088	-32.262832	
-45.750776	-374.102992	-27.948869	-41.170901	-46.248705	-76.395089	-303.214183	-55.237282	-82.306883	-35.793383	-32.165706	
-50.336125	-382.207137	-27.789069	-41.452025	-47.620688	-76.068780	-311.108691	-55.841856	-83.861154	-35.485027	-32.211980	
-49.501347	-381.786711	-27.731302	-41.546012	-47.582938	-76.035738	-311.240106	-55.779015	-83.606318	-35.438681	-32.167327	
-45.399360	-372.709526	-27.881942	-41.330003	-45.688850	-75.591641	-301.515297	-53.512582	-81.834566	-35.476608	-31.971319	
-49.630724	-377.699748	-28.083329	-41.360127	-46.502840	-76.441089	-302.614759	-55.159622	-82.364611	-35.815240	-32.312841	
-49.153865	-379.494258	-27.787095	-41.406809	-46.979112	-75.897919	-307.983139	-55.088986	-83.320859	-35.449671	-32.131915	
-48.711434	-381.925666	-27.608134	-41.038234	-48.051870	-76.382468	-315.049343	-57.148668	-85.090837	-35.552592	-32.197813	
-45.760701	-373.651032	-27.798552	-41.321384	-45.832547	-75.395044	-303.159614	-53.415251	-82.273135	-35.351546	-31.922755	
-44.413907	-370.926184	-28.021569	-41.193260	-45.393416	-75.134529	-300.919078	-52.419731	-81.818311	-35.437113	-31.893221	
-39.974794	-362.469259	-27.898215	-40.069538	-44.463180	-75.086547	-299.407362	-52.375244	-83.134046	-35.516744	-31.701018	
-38.379819	-360.451637	-27.955857	-40.110585	-44.289975	-75.013133	-298.663374	-52.169561	-82.553585	-35.557179	-31.636888	
-45.738100	-377.608989	-27.952997	-41.245425	-47.501299	-76.797011	-310.002774	-56.902263	-83.099057	-35.929028	-32.272218	
-40.318408	-371.139825	-27.739691	-41.858880	-46.415984	-75.120377	-309.153292	-53.312151	-81.501517	-35.202852	-31.698242	
-24.964312	-292.305304	-27.431889	-40.719512	-35.212770	-69.616616	-246.966745	-42.167840	-72.674517	-33.829644	-29.472630	
-42.103487	-203.395227	-28.677170	-42.433698	-30.013266	-64.873202	-170.755780	-40.927067	-63.899606	-33.069532	-31.240338	
-44.149170	-218.621443	-28.380166	-46.673780	-36.159415	-67.234026	-276.492757	-63.002747	-84.505357	-32.126734	-32.481296	
-50.088462	-280.033371	-28.848583	-51.439515	-55.055552	-83.037826	-425.932802	-89.027087	-107.110078	-31.501944	-33.713149	
-64.994466	-374.599032	-30.786896	-56.187025	-81.133086	-97.776064	-524.478594	-111.081322	-115.060025	-32.202114	-35.153311	
-64.271424	-391.646845	-31.183380	-57.264891	-82.833811	-98.466103	-522.519902	-108.491660	-112.317533	-32.555750	-35.334402	
-54.608425	-376.960463	-29.681036	-53.706455	-77.653255	-95.001967	-510.001212	-103.719304	-112.266947	-32.258478	-34.484421	
-65.679960	-380.753597	-29.785998	-55.573319	-83.980561	-99.113841	-538.808224	-109.903731	-117.525537	-31.803860	-35.052938	
-74.527792	-383.941528	-30.195135	-61.034524	-87.324867	-103.955893	-550.037643	-102.540815	-117.161609	-31.589731	-35.771623	
-146.100858	-369.506730	-37.430748	-89.835872	-107.226764	-127.762041	-615.345126	-101.669977	-127.564666	-33.550643	-39.110717	
-210.015506	-371.713396	-43.204402	-103.872405	-127.014236	-139.805094	-667.359489	-113.107630	-137.047711	-35.846641	-40.383628	
